ID,sources
WP_348266520.1,hit_table_NsnB_ECOR37_all.fasta
WP_348292259.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_348422092.1,hit_table_IbfA_all.fasta
WP_348464414.1,hit_table_old_vibrio_all.fasta
WP_348464683.1,hit_table_old_all.fasta
WP_348464684.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_348493304.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_348517517.1,hit_table_old_vibrio_all.fasta
WP_348588102.1,hit_table_old_all.fasta
WP_348721523.1,hit_table_old_all.fasta
WP_348728836.1,hit_table_old_all.fasta
WP_348782179.1,hit_table_NsnB_ECOR37_all.fasta
WP_348811314.1,hit_table_old_vibrio_all.fasta
WP_348944523.1,hit_table_IbfA_all.fasta
WP_349154143.1,hit_table_old_vibrio_all.fasta
WP_349246854.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_349276975.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_349297444.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_349317692.1,hit_table_IbfA_all.fasta
WP_349424270.1,hit_table_old_vibrio_all.fasta
WP_349425247.1,hit_table_old_all.fasta
WP_349461413.1,hit_table_old_vibrio_all.fasta
WP_349489402.1,hit_table_old_vibrio_all.fasta
WP_349519956.1,hit_table_old_vibrio_all.fasta
WP_349540666.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_349646141.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_349647594.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_349647651.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_349648544.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_349648616.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_349648755.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_349649036.1,hit_table_NsnB_ECOR37_all.fasta
WP_349673086.1,hit_table_NsnB_ECOR37_all.fasta
WP_349752006.1,hit_table_old_all.fasta
WP_349763409.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_349969562.1,hit_table_IbfA_all.fasta
WP_349992886.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_350041484.1,hit_table_old_vibrio_all.fasta
WP_350172262.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_350266311.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_350289587.1,hit_table_old_vibrio_all.fasta
WP_350302204.1,hit_table_old_vibrio_all.fasta
WP_350325026.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_350358019.1,hit_table_old_vibrio_all.fasta
WP_350425989.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_350447760.1,hit_table_old_vibrio_all.fasta
WP_350573312.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_350641287.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_350793197.1,hit_table_NsnB_ECOR37_all.fasta
WP_350807337.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_350920011.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_350966235.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_351057428.1,hit_table_NsnB_ECOR37_all.fasta
WP_351097849.1,hit_table_PtuA_Slividans_all.fasta
WP_351170499.1,hit_table_IbfA_all.fasta
WP_351224378.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_351248185.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_351408203.1,hit_table_old_all.fasta
WP_351442976.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_351479592.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_351499552.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_351506882.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_351509225.1,hit_table_NsnB_ECOR37_all.fasta
WP_351581153.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_351667970.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_351744573.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_352077301.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_352095367.1,hit_table_IbfA_all.fasta
WP_352195140.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_352228306.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_352320191.1,hit_table_NsnB_ECOR37_all.fasta
WP_352412202.1,hit_table_old_vibrio_all.fasta
WP_352523973.1,hit_table_old_vibrio_all.fasta
WP_352888244.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_352915817.1,hit_table_NsnB_ECOR37_all.fasta
WP_353123096.1,hit_table_IbfA_all.fasta
WP_353258830.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_353294909.1,hit_table_old_all.fasta
WP_353307792.1,hit_table_old_all.fasta
WP_353314290.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_353571904.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_353572784.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_353591694.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_353605053.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_353673413.1,hit_table_IbfA_all.fasta
WP_353728062.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_353737368.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_353853214.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_353929734.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_354037498.1,hit_table_NsnB_ECOR37_all.fasta
WP_354072081.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_354342156.1,hit_table_old_all.fasta
WP_354387688.1,hit_table_old_vibrio_all.fasta
WP_354395094.1,hit_table_old_vibrio_all.fasta
WP_354516607.1,hit_table_old_all.fasta
WP_354635040.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_355019081.1,hit_table_PtuA_Slividans_all.fasta
WP_355083744.1,hit_table_old_all.fasta
WP_355173122.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_355217802.1,hit_table_old_all.fasta
WP_355301439.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_355321717.1,hit_table_IbfA_all.fasta
WP_355344047.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_355550785.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_355596570.1,hit_table_NsnB_ECOR37_all.fasta
WP_355618541.1,hit_table_old_all.fasta
WP_355708608.1,hit_table_old_all.fasta
WP_355826155.1,hit_table_NsnB_ECOR37_all.fasta
WP_355850676.1,hit_table_NsnB_ECOR37_all.fasta
WP_355852897.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_355882422.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_355952533.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_355984866.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_356015717.1,hit_table_NsnB_ECOR37_all.fasta
WP_356134129.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356158991.1,hit_table_IbfA_all.fasta
WP_356189977.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356231385.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356242240.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356283357.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356305207.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356369888.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356380782.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356431262.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356476628.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356478509.1,hit_table_NsnB_ECOR37_all.fasta
WP_356482536.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356664558.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356694658.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356705343.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356888050.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356912307.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_356951653.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_356965454.1,hit_table_Ea59_Lambda_all.fasta
WP_357133939.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_357310291.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_357499317.1,hit_table_IbfA_all.fasta
WP_357700513.1,hit_table_NsnB_ECOR37_all.fasta
WP_357749841.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_357810325.1,hit_table_PtuA_Slividans_all.fasta
WP_357882793.1,hit_table_IbfA_all.fasta
WP_357907279.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_358076180.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_358096710.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_358169220.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_358223542.1,hit_table_old_all.fasta
WP_358377423.1,hit_table_IbfA_all.fasta
WP_358377452.1,hit_table_old_all.fasta
WP_358415574.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_358474263.1,hit_table_NsnB_ECOR37_all.fasta
WP_358511612.1,hit_table_NsnB_ECOR37_all.fasta
WP_358527923.1,hit_table_old_all.fasta
WP_358533587.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_358560594.1,hit_table_NsnB_ECOR37_all.fasta
WP_358624810.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_358698656.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_358784925.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_358824774.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_358932303.1,hit_table_NsnB_ECOR37_all.fasta
WP_358933891.1,hit_table_old_all.fasta
WP_358938822.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_358950840.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_359155190.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_359332255.1,hit_table_old_all.fasta
WP_359339435.1,hit_table_NsnB_ECOR37_all.fasta
WP_359412895.1,hit_table_PtuA_Slividans_all.fasta
WP_359480364.1,hit_table_old_all.fasta
WP_359504791.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_359711423.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_359737552.1,hit_table_PtuA_Slividans_all.fasta
WP_359783328.1,hit_table_old_all.fasta
WP_359793844.1,hit_table_old_all.fasta
WP_359825768.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_359826060.1,hit_table_old_all.fasta
WP_359853664.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_359908656.1,hit_table_NsnB_ECOR37_all.fasta
WP_360178776.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_360199344.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_360223604.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_360228768.1,hit_table_IbfA_all.fasta
WP_360401414.1,hit_table_IbfA_all.fasta
WP_360486694.1,hit_table_NsnB_ECOR37_all.fasta
WP_360597205.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_360669893.1,hit_table_old_all.fasta
WP_360671735.1,hit_table_IbfA_all.fasta
WP_360721749.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_360832459.1,hit_table_NsnB_ECOR37_all.fasta
WP_360861424.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_360879123.1,hit_table_NsnB_ECOR37_all.fasta
WP_360911666.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_360964666.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_361019596.1,hit_table_NsnB_ECOR37_all.fasta
WP_361069344.1,hit_table_NsnB_ECOR37_all.fasta
WP_361111006.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_361240065.1,hit_table_NsnB_ECOR37_all.fasta
WP_361287822.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_361340173.1,hit_table_NsnB_ECOR37_all.fasta
WP_361427090.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_361439761.1,hit_table_NsnB_ECOR37_all.fasta
WP_361499868.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_361517166.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_361526987.1,hit_table_NsnB_ECOR37_all.fasta
WP_361541063.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_361621352.1,hit_table_old_all.fasta
WP_361635626.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_361657407.1,hit_table_PtuA_Slividans_all.fasta
WP_361749216.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_361840676.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_361850543.1,hit_table_IbfA_all.fasta
WP_361897942.1,hit_table_IbfA_all.fasta
WP_361942622.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362084748.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362093496.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362217194.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362239643.1,hit_table_NsnB_ECOR37_all.fasta
WP_362293338.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362352363.1,hit_table_NsnB_ECOR37_all.fasta
WP_362447078.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362518923.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362537463.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362628099.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_362723095.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362766163.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362768602.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362949502.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362958923.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_362960341.1,hit_table_NsnB_ECOR37_all.fasta
WP_363010441.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_363044977.1,hit_table_old_all.fasta
WP_363145087.1,hit_table_NsnB_ECOR37_all.fasta
WP_363147971.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_363208118.1,hit_table_NsnB_ECOR37_all.fasta
WP_363502384.1,hit_table_IbfA_all.fasta
WP_363576290.1,hit_table_old_all.fasta
WP_364076998.1,hit_table_IbfA_all.fasta
WP_364094343.1,hit_table_IbfA_all.fasta
WP_364191220.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_364279312.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_364404548.1,hit_table_IbfA_all.fasta
WP_364609402.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_364644115.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_364775334.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_364998149.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_365039771.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_365048314.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_365101157.1,hit_table_NsnB_ECOR37_all.fasta
WP_365113644.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_365116279.1,hit_table_Ea59_Lambda_all.fasta
WP_365139181.1,hit_table_NsnB_ECOR37_all.fasta
WP_365145888.1,hit_table_old_all.fasta
WP_365232081.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_365235224.1,hit_table_NsnB_ECOR37_all.fasta
WP_365263884.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_365369614.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_365380955.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_365384393.1,hit_table_NsnB_ECOR37_all.fasta
WP_365406302.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_365420364.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_365495989.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_365637269.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_365647053.1,hit_table_NsnB_ECOR37_all.fasta
WP_365841390.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_365854766.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_365929033.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_366077526.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_366134000.1,hit_table_NsnB_ECOR37_all.fasta
WP_366358508.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_366402711.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_366447522.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_366510441.1,hit_table_IbfA_all.fasta
WP_366563304.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_366647046.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_366677351.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_366747153.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_366771091.1,hit_table_IbfA_all.fasta
WP_366817700.1,hit_table_NsnB_ECOR37_all.fasta
WP_366905754.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_366917756.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_366975419.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_367027459.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_367107424.1,hit_table_old_all.fasta
WP_367206727.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_367285265.1,hit_table_old_vibrio_all.fasta
WP_367345235.1,hit_table_old_vibrio_all.fasta
WP_367402612.1,hit_table_IbfA_all.fasta
WP_367495123.1,hit_table_NsnB_ECOR37_all.fasta
WP_367500940.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_367538351.1,hit_table_NsnB_ECOR37_all.fasta
WP_367552812.1,hit_table_old_all.fasta
WP_367855222.1,hit_table_old_all.fasta
WP_367857051.1,hit_table_NsnB_ECOR37_all.fasta
WP_367872993.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_367885519.1,hit_table_old_vibrio_all.fasta
WP_367980585.1,hit_table_old_all.fasta
WP_368007038.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_368029155.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_368177134.1,hit_table_old_vibrio_all.fasta
WP_368446947.1,hit_table_NsnB_ECOR37_all.fasta
WP_368485115.1,hit_table_old_all.fasta
WP_368607615.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_368641737.1,hit_table_IbfA_all.fasta
WP_368655685.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_368708886.1,hit_table_IbfA_all.fasta
WP_368800827.1,hit_table_old_all.fasta
WP_368881575.1,hit_table_old_vibrio_all.fasta
WP_368911886.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_368963016.1,hit_table_IbfA_all.fasta
WP_368978583.1,hit_table_NsnB_ECOR37_all.fasta
WP_369005653.1,hit_table_old_all.fasta
WP_369013853.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_369152348.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_369311547.1,hit_table_old_all.fasta
WP_369428487.1,hit_table_old_all.fasta
WP_369459918.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_369499150.1,hit_table_old_all.fasta
WP_369583036.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_369621941.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_369622981.1,hit_table_old_vibrio_all.fasta
WP_369799056.1,hit_table_old_vibrio_all.fasta
WP_369809489.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_369959651.1,hit_table_IbfA_all.fasta
WP_369997699.1,hit_table_IbfA_all.fasta
WP_370136441.1,hit_table_old_all.fasta
WP_370154277.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_370296199.1,hit_table_old_vibrio_all.fasta
WP_370410714.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_370451017.1,hit_table_old_vibrio_all.fasta
WP_370722936.1,hit_table_NsnB_ECOR37_all.fasta
WP_370921224.1,hit_table_IbfA_all.fasta
WP_370978317.1,hit_table_old_vibrio_all.fasta
WP_371005654.1,hit_table_old_vibrio_all.fasta
WP_371021509.1,hit_table_old_vibrio_all.fasta
WP_371170429.1,hit_table_old_all.fasta
WP_371175812.1,hit_table_IbfA_all.fasta
WP_371176325.1,hit_table_old_vibrio_all.fasta
WP_371270596.1,hit_table_old_vibrio_all.fasta
WP_371297730.1,hit_table_IbfA_all.fasta
WP_371371074.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_371574609.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_371587696.1,hit_table_old_all.fasta
WP_371639767.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_371696066.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_371700084.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_371729361.1,hit_table_IbfA_all.fasta
WP_371792467.1,hit_table_old_all.fasta
WP_371842702.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_371949165.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_372012814.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_372012968.1,hit_table_old_vibrio_all.fasta
WP_372087737.1,hit_table_old_all.fasta
WP_372127070.1,hit_table_IbfA_all.fasta
WP_372165300.1,hit_table_old_vibrio_all.fasta
WP_372350189.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_372425337.1,hit_table_old_vibrio_all.fasta
WP_372442284.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_372553460.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_372811515.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_372901536.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_372990261.1,hit_table_old_all.fasta
WP_373101148.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_373139219.1,hit_table_NsnB_ECOR37_all.fasta
WP_373242256.1,hit_table_IbfA_all.fasta
WP_373258532.1,hit_table_old_all.fasta
WP_373357897.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_373481097.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_373530142.1,hit_table_NsnB_ECOR37_all.fasta
WP_373533413.1,hit_table_old_vibrio_all.fasta
WP_373537051.1,hit_table_IbfA_all.fasta
WP_373547764.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_373548825.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_373687316.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_373736767.1,hit_table_IbfA_all.fasta
WP_373834902.1,hit_table_IbfA_all.fasta
WP_373883447.1,hit_table_NsnB_ECOR37_all.fasta
WP_373902138.1,hit_table_NsnB_ECOR37_all.fasta
WP_373970585.1,hit_table_IbfA_all.fasta
WP_373986549.1,hit_table_old_vibrio_all.fasta
WP_374012990.1,hit_table_old_all.fasta
WP_374222585.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_374241719.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_374263939.1,hit_table_NsnB_ECOR37_all.fasta
WP_374269858.1,hit_table_old_vibrio_all.fasta
WP_374278165.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_374321271.1,hit_table_old_all.fasta
WP_374334606.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_374339997.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_374501730.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_374536175.1,hit_table_old_vibrio_all.fasta
WP_374555414.1,hit_table_HEC-01A_ECOR46_all.fasta
WP_374558951.1,hit_table_IbfA_all.fasta
WP_374641324.1,hit_table_old_vibrio_all.fasta
WP_374790564.1,hit_table_NsnB_ECOR37_all.fasta
WP_374817320.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_374821570.1,hit_table_NsnB_ECOR37_all.fasta
WP_374826116.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_374845440.1,hit_table_old_vibrio_all.fasta
WP_374880126.1,hit_table_NsnB_ECOR37_all.fasta
WP_374964560.1,hit_table_old_all.fasta
WP_375066434.1,hit_table_JetC_ECOR67_from_1338_to_1445_all.fasta
WP_375077696.1,hit_table_old_all.fasta
WP_375118561.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
WP_375190992.1,hit_table_PD-T4_4A_ECOR58_all.fasta
WP_375282650.1,hit_table_old_vibrio_all.fasta
WP_375446928.1,hit_table_NsnB_ECOR37_all.fasta
